baseline,orbit_from,orbit_to,handover_time_s,lead_time_s,loss,n_runs,n_converged,t90_median_us,t90_p25_us,t90_p75_us,goodput_mean_bytes,goodput_ci95_bytes,peak_queue_median,ss_mean_bps,ss_stddev_bps
2,1,2,120,30,0,10,10,1501408.0,1501408.0,1501408.0,19810978.0,0.0,431940.0,3017344.0,230983.0
2,1,2,120,60,0,10,10,1501146.0,1501146.0,1501146.0,19807480.0,0.0,431940.0,3013743.0,24665.0
2,2,0,30,0,0,10,10,1502397.0,1502397.0,1502397.0,68874393.0,0.0,437760.0,10111673.0,61618.0
2,2,0,30,2,0,10,10,1500850.0,1500850.0,1500850.0,69231509.0,0.0,437760.0,10110732.0,62220.0
2,2,0,30,5,0,10,10,2504520.0,2504520.0,2504520.0,68437087.0,0.0,437760.0,10111980.0,57294.0
2,2,0,30,10,0,10,10,1501699.0,1501699.0,1501699.0,69199096.0,0.0,437760.0,10107604.0,60160.0
2,2,0,30,20,0,10,10,1501140.0,1501140.0,1501140.0,69244100.0,0.0,437760.0,10108546.0,60909.0
2,2,0,30,30,0,10,10,1500836.0,1500836.0,1500836.0,69085244.0,0.0,437760.0,10108544.0,58848.0
2,2,0,60,0,0,10,10,1502550.0,1502550.0,1502550.0,69085257.0,0.0,437760.0,10106355.0,57502.0
2,2,0,60,2,0,10,10,1501643.0,1501643.0,1501643.0,68958677.0,0.0,437760.0,10106355.0,61866.0
2,2,0,60,5,0,10,10,1500791.0,1500791.0,1500791.0,69111959.0,0.0,437760.0,10106664.0,55912.0
2,2,0,60,10,0,10,10,1502385.0,1502385.0,1502385.0,69221627.0,0.0,437760.0,10108229.0,62681.0
2,2,0,60,20,0,10,10,1502330.0,1502330.0,1502330.0,69220207.0,0.0,437760.0,10108542.0,57682.0
2,2,0,60,30,0,10,10,1501257.0,1501257.0,1501257.0,68954473.0,0.0,437760.0,10107604.0,55972.0
2,2,0,60,60,0,10,10,1502584.0,1502584.0,1502584.0,69072585.0,0.0,437760.0,10106979.0,58685.0
2,2,0,120,0,0,10,10,1502279.0,1502279.0,1502279.0,69033228.0,0.0,437760.0,10106355.0,60121.0
2,2,0,120,2,0,10,10,1502269.0,1502269.0,1502269.0,68967126.0,0.0,437760.0,10106980.0,60283.0
2,2,0,120,5,0,10,10,1502430.0,1502430.0,1502430.0,69090862.0,0.0,437760.0,10105102.0,60948.0
2,2,0,120,10,0,10,10,1501624.0,1501624.0,1501624.0,69154152.0,0.0,437760.0,10104790.0,60190.0
2,2,0,120,20,0,10,10,1502677.0,1502677.0,1502677.0,69199138.0,0.0,437760.0,10105730.0,60210.0
2,2,0,120,30,0,10,10,1502571.0,1502571.0,1502571.0,68979785.0,0.0,437760.0,10109482.0,58545.0
2,2,0,120,60,0,10,10,1502000.0,1502000.0,1502000.0,69235691.0,0.0,437760.0,10106979.0,61654.0
2,2,1,30,0,0,10,10,2503934.0,2503934.0,2503934.0,67713537.0,0.0,437760.0,10043626.0,524985.0
2,2,1,30,2,0,10,10,1500734.0,1500734.0,1500734.0,68579221.0,0.0,437760.0,10119453.0,49753.0
2,2,1,30,5,0,10,10,2503751.0,2503751.0,2503751.0,68051910.0,0.0,437760.0,10122895.0,53645.0
2,2,1,30,10,0,10,10,1501277.0,1501277.0,1501277.0,68728037.0,0.0,437760.0,10107256.0,40402.0
2,2,1,30,20,0,10,10,1501129.0,1501129.0,1501129.0,68455569.0,0.0,437760.0,10137906.0,60713.0
2,2,1,30,30,0,10,10,1500218.0,1500218.0,1500218.0,68330398.0,0.0,437760.0,10140407.0,61275.0
2,2,1,60,0,0,10,10,1503386.0,1503386.0,1503386.0,68329218.0,0.0,437760.0,10022985.0,519707.0
2,2,1,60,2,0,10,10,2501849.0,2501849.0,2501849.0,68192851.0,0.0,437760.0,10023609.0,572803.0
2,2,1,60,5,0,10,10,1500942.0,1500942.0,1500942.0,68347511.0,0.0,437760.0,10022672.0,532456.0
